0.00,0
1.00,0
2.00,0
3.00,0
4.00,0
5.00,0
6.00,0
7.00,0
8.00,83.4
9.00,160.3
10.00,219.3
11.00,256.3
12.00,269
13.00,256.3
14.00,219.3
15.00,160.3
16.00,83.4
18.00,0
19.00,0
20.00,0
21.00,0
22.00,0
23.00,0
