0;1650
0.083;1704
0.167;1716
0.25;1663
0.333;1622
0.417;1568
0.5;1532
0.583;1517
0.667;1510
0.75;1514
0.833;1501
0.917;1501
1;1514
1.083;1521
1.167;1525
1.25;1540
1.333;1570
1.417;1553
1.5;1514
1.583;1568
1.667;1527
1.75;1493
1.833;1541
1.917;1534
2;1554
2.083;1643
2.167;1655
2.25;1654
2.333;1669
2.417;1636
2.5;1598
2.583;1602
2.667;1596
2.75;1603
2.833;1635
2.917;1655
3;1655
3.083;1669
3.167;1677
3.25;1680
3.333;1642
3.417;1623
3.5;1611
3.583;1603
3.667;1601
3.75;1547
3.833;1547
3.917;1536
4;1535
4.083;1523
4.167;1551
4.25;1564
4.333;1559
4.417;1534
4.5;1541
4.583;1546
4.667;1522
4.75;1546
4.833;1541
4.917;1515
5;1477
5.083;1516
5.167;1529
5.25;1534
5.333;1511
5.417;1495
5.5;1496
5.583;1519
5.667;1552
5.75;1569
5.833;1576
5.917;1594
6;1599
6.083;1609
6.167;1664
6.25;1716
6.333;1684
6.417;1665
6.5;1701
6.583;1752
6.667;1776
6.75;1808
6.833;1860
6.917;1942
7;1961
7.083;1921
7.167;1983
7.25;1969
7.333;1938
7.417;1926
7.5;1908
7.583;1891
7.667;1910
7.75;1923
7.833;1937
7.917;1988
8;1994
8.083;1960
8.167;2022
8.25;2035
8.333;2022
8.417;2021
8.5;2023
8.583;2027
8.667;2021
8.75;2029
8.833;2047
8.917;2029
9;2034
9.083;2123
9.167;2136
9.25;2095
9.333;2076
9.417;2072
9.5;2080
9.583;2059
9.667;2073
9.75;2091
9.833;2068
9.917;2021
10;2021
10.083;2047
10.167;2052
10.25;2034
10.333;2031
10.417;2025
10.5;1987
10.583;1995
10.667;1985
10.75;2007
10.833;2036
10.917;2030
11;2029
11.083;1996
11.167;1960
11.25;1949
11.333;1967
11.417;1967
11.5;1933
11.583;1948
11.667;1919
11.75;1920
11.833;1951
11.917;1941
12;1961
12.083;1854
12.167;1733
12.25;1707
12.333;1747
12.417;1767
12.5;1750
12.583;1709
12.667;1719
12.75;1691
12.833;1594
12.917;1553
13;1520
13.083;1546
13.167;1561
13.25;1559
13.333;1593
13.417;1619
13.5;1605
13.583;1602
13.667;1583
13.75;1592
13.833;1580
13.917;1561
14;1538
14.083;1570
14.167;1608
14.25;1614
14.333;1621
14.417;1610
14.5;1614
14.583;1649
14.667;1727
14.75;1800
14.833;1728
14.917;1687
15;1695
15.083;1725
15.167;1737
15.25;1731
15.333;1693
15.417;1710
15.5;1708
15.583;1708
15.667;1707
15.75;1716
15.833;1711
15.917;1721
16;1727
16.083;1767
16.167;1786
16.25;1807
16.333;1809
16.417;1805
16.5;1805
16.583;1809
16.667;1836
16.75;1849
16.833;1866
16.917;1895
17;1903
17.083;1851
17.167;1817
17.25;1824
17.333;1825
17.417;1824
17.5;1821
17.583;1810
17.667;1820
17.75;1822
17.833;1883
17.917;1888
18;1878
18.083;1834
18.167;1836
18.25;1852
18.333;1858
18.417;1865
18.5;1865
18.583;1864
18.667;1854
18.75;1851
18.833;1870
18.917;1856
19;1819
19.083;1800
19.167;1789
19.25;1782
19.333;1770
19.417;1774
19.5;1780
19.583;1777
19.667;1779
19.75;1779
19.833;1785
19.917;1790
20;1789
20.083;1780
20.167;1759
20.25;1756
20.333;1774
20.417;1783
20.5;1779
20.583;1910
20.667;1927
20.75;1932
20.833;1926
20.917;1933
21;1933
21.083;1939
21.167;1939
21.25;1931
21.333;1912
21.417;1899
21.5;1879
21.583;1889
21.667;1882
21.75;1733
21.833;1803
21.917;1849
22;1890
22.083;1905
22.167;1867
22.25;1859
22.333;1871
22.417;1853
22.5;1838
22.583;1854
22.667;1871
22.75;1859
22.833;1861
22.917;1861
23;1857
23.083;1754
23.167;1630
23.25;1539
23.333;1477
23.417;1466
23.5;1436
23.583;1418
23.667;1367
23.75;1370
23.833;1389
23.917;1441
